country,fossil_share_elec,renewables_share_elec,low_carbon_share_elec,oil_share_elec,solar_share_elec,electricity_demand_per_capita,per_capita_electricity,fossil_elec_per_capita,renewables_elec_per_capita,low_carbon_elec_per_capita,electricity_generation,net_elec_imports_share_demand,carbon_intensity_elec,greenhouse_gas_emissions,Cluster,PCA1,PCA2,PCA3,Period
Bermuda,0.9681570815288912,-0.8859508099437307,-0.9681570364158263,1.6029360443993856,-0.32272752834912005,1.1075218159212514,1.1083552928277904,2.13178198443969,-0.24211502104358473,-0.29441668076189675,-0.21742747499588,-0.021621147758988633,0.6569451989402906,-0.18752005778995215,0,-1.4441286209305029,2.6077563084694964,-1.6395205867893845,2017-2021
Bhutan,-1.9678479259843549,2.146685485101799,1.967847943062446,-0.8980392234033829,-0.32272752834912005,0.28958734186806956,1.31231482668147,-0.7354921989388783,2.3646619284312633,2.174688964024939,-0.20144152598198298,-3.642113559922221,-1.8407855354116183,-0.18822317682162004,1,5.26602310548418,-0.6818518585254021,-0.606638572032114,2017-2021
Bolivia,0.02849295113292331,0.08464002341619874,-0.02849291499241106,-0.8710474652642597,0.46283015241299663,-0.5868132335986105,-0.573922483615936,-0.5644672031358515,-0.2111698154064518,-0.2651057794463366,-0.19777651576205196,-0.021621147758988633,0.08797180850746653,-0.171575799748307,0,-0.499057270031513,-0.7913316138116302,0.03744528601888042,2017-2021
Bosnia and Herzegovina,0.045115248325786325,0.06747064473833136,-0.045115212026553074,-0.8913332281150982,-0.23708521646991682,0.03431957257799158,0.258274873509449,0.31922134986251965,0.14138385289561292,0.06882852692778578,-0.18205741618396334,-0.6531254189071086,0.8032330758455274,-0.14793169897751465,0,-0.05581906262637945,0.5919086485652276,-0.644215431550085,2017-2021
Botswana,1.0069702946869479,-0.9260414632802375,-1.0069702492032682,-0.8646821080990341,-0.19712410063017724,-0.4443305762703161,-0.5329248306821789,-0.41577684333685,-0.2797434349682362,-0.3300578311274659,-0.2131703925902491,0.7276400427227949,1.5062127674736607,-0.18106790667582337,0,-1.9975361929629498,0.5802111199266123,-0.6048629606318797,2017-2021
Brazil,-1.4654069125949143,1.5518913540997725,1.465406934470654,-0.8290727138616225,0.15624974281944806,-0.16250070565640842,-0.1785197989188128,-0.5869890868110362,0.3002201820737331,0.23601795778777887,1.0775469722355122,0.07986312798018314,-1.3407740647692705,0.12697405575694592,1,2.187365975245219,-1.2930154088649863,1.2517634202465449,2017-2021
British Virgin Islands,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.27329555948944095,0.2800655799290497,0.8698863522250686,-0.28052105020964396,-0.33079437829634384,-0.21837812611094748,-0.021621147758988633,0.7754339779587021,-0.18851269642289503,0,-1.9376908656277745,1.6001806319155396,-1.2683636678173158,2017-2021
Brunei,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,-0.873747149493281,-0.32272752834912005,1.413627541704356,1.4122827007351115,2.659049661805697,-0.28052105020964396,-0.33079437829634384,-0.20836710274569786,-0.021621147758988633,1.6911486828290556,-0.17352661039499337,0,-1.192425703864738,3.2018192528627507,-1.5958677859709636,2017-2021
Bulgaria,-0.6249513365758831,-0.3722195731015889,0.6249513664768646,-0.8812513565027642,0.9504669894394805,0.2871596646368609,0.46258985125631324,0.11757707285455524,0.0037399279010435437,0.4748597499106049,-0.12597733943985395,-0.3930500445820445,-0.17194729363559164,-0.12179221497668531,1,0.7702260098401433,-0.00972371282997625,-0.12332683885763515,2017-2021
Burkina Faso,0.29967215147681187,-0.1954643644577343,-0.2996721127468962,1.033500953968406,3.933409368037296,-0.7316307456547355,-0.7276019594068895,-0.7254298100780634,-0.2780938753317432,-0.32849538942692147,-0.21683540281018013,1.2082090546027782,0.095635679725721,-0.18730636475091583,0,-1.5542417000807003,-1.5628268555550096,0.8807000977355559,2017-2021
Burundi,-1.0369037870421656,1.1851016399818566,1.0369038130095447,-0.10503367292158397,0.9373584723151127,-0.7432084135760869,-0.7307421817522832,-0.7329735588740711,-0.27598398942530344,-0.32649693259596935,-0.21805290336105596,0.5078568816304398,-1.0066115130393838,-0.18863677625201286,1,0.6062074272910855,-2.239867181553994,0.5961567302536194,2017-2021
Cambodia,-0.4645655663185709,0.5939263331392229,0.4645655977510249,-0.768820439288869,0.4744292039291039,-0.6209377130548042,-0.6387063068068656,-0.6585882073640431,-0.21791442339763695,-0.2714941855070333,-0.2013998307576379,0.5117052958026608,-0.17115021872595873,-0.1764562730269429,1,0.012266739055354914,-1.3489036747000174,0.24376897246856644,2017-2021
Cameroon,-0.8300531752600998,0.9714430558386432,0.8300532032026295,-0.6029144209057712,-0.2284256506120011,-0.6869894651015133,-0.6737143431285354,-0.6980052511473448,-0.23091209873557078,-0.2838054166434235,-0.20113298132182952,-0.009948383825968066,-0.7066052767126657,-0.1800339080998412,1,0.5546437912981896,-1.641279648831873,0.17810571728703684,2017-2021
Canada,-1.401078324033091,1.1012891792545292,1.401078346523084,-0.8845967279202707,-0.06985231618631489,2.339311363607481,2.5977177933627793,0.26525252989027936,2.564175144770106,2.972406679291337,1.1519187438998006,-0.21928845178589404,-1.2590104920228653,0.190716621304327,1,5.4595533875358715,2.172684243631932,-0.3541455151403327,2017-2021
Cape Verde,0.4729678064120998,-0.37446361397725986,-0.4729677660274393,1.1811192808792064,0.605752711847771,-0.6080628611576723,-0.5950208939984905,-0.553542923377529,-0.24734629539683456,-0.2993716766381799,-0.21782774914959263,-0.021621147758988633,0.23483387007405004,-0.18809909699250216,0,-1.4991376779302918,-0.36680385090531026,-0.3068154277013982,2017-2021
Cayman Islands,0.9477805922590763,-0.8649036793131242,-0.9477805473405801,1.5855787525766378,0.590737501323495,1.2531975062228944,1.2529943218273967,2.3351403900646175,-0.22151578797965338,-0.2749053517827607,-0.2172773721882378,-0.021621147758988633,0.6556377376650162,-0.18736151134163487,0,-1.3802022144346173,2.5584909419672472,-1.429113992220572,2017-2021
Chad,0.8374168948108791,-0.7509076358185298,-0.8374168509462105,1.4915677147633912,-0.32272752834912005,-0.7459419579612844,-0.7319188118303737,-0.7296541247343347,-0.2802165508013569,-0.33050596036784124,-0.21802371670401444,-0.021621147758988633,0.5788585077172479,-0.18817492355474086,0,-2.0989354912297045,0.07678980343706314,-0.6928059661251313,2017-2021
Chile,-0.2400959163629573,0.36206882409221636,0.24009594993880023,-0.7957359351616355,3.146262776108589,0.03029958243169024,0.03888145586856402,-0.026766418897252904,0.14080827355062742,0.06828334556502562,-0.057105167866679386,-0.021867081919106895,-0.11028583704985954,-0.06821040876928905,0,0.2888435348275287,-0.849557846534452,0.7476056566431166,2017-2021
China,0.08242439724951577,-0.10671378081443858,-0.08242436059402936,-0.8789736568142489,0.8233540961122771,0.2592620886215715,0.26817156521299734,0.3524293016413627,0.06958863547441026,0.055228140985447725,15.453405711390918,-0.0262756794560417,0.5728590452008715,15.868733816281715,2,0.9709612406767372,10.197620840557141,19.22035733050531,2017-2021
Colombia,-1.1624036229754977,1.3147319902366204,1.162403647744519,-0.816057287070107,-0.2560727049106678,-0.4448447495033143,-0.4342088643202143,-0.6073352880515873,0.004304089743272238,-0.061011664061195,-0.05282306832644144,-0.012098030558853633,-1.0759982164189856,-0.1306018828440534,1,1.3861876076341721,-1.6508508840477594,0.3079233370849408,2017-2021
Comoros,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.7229394028384274,-0.709079948114741,-0.693190953434971,-0.28052105020964396,-0.33079437829634384,-0.21848653369424462,-0.021621147758988633,0.8004921718502951,-0.188629882928173,0,-2.378570574991631,0.3151271017709374,-0.7959792601512788,2017-2021
Congo,0.14955221646967018,-0.04040360592785288,-0.14955217917320174,-0.7815918268280435,-0.32272752834912005,-0.6306056219780813,-0.6172670223918205,-0.6014061382106393,-0.23695950402622348,-0.289533441261131,-0.211440040779929,-0.024121478386857652,0.6659867903164314,-0.1810541200281436,0,-0.836729788708196,-0.41283000634525074,-0.28670961925248967,2017-2021
Cook Islands,0.03160254425230631,0.08142808578920809,-0.03160250808210156,0.8051513918925769,12.785789596018725,-0.2828994028952767,-0.2721713727651148,-0.24719476111490493,-0.08076169603239965,-0.14158488375275796,-0.21863246697945232,-0.021621147758988633,-0.19899857858794878,-0.18882978931952954,0,-1.1039271331317595,-3.3652912468412954,3.38426606465156,2017-2021
Costa Rica,-1.951136101158496,2.129423632212022,1.9511361183961633,-0.8838036003501628,-0.092812082543541,-0.3242255940421371,-0.29888771654267343,-0.7316955020830261,0.28070708183643245,0.20079369989627005,-0.19432415118628077,-0.09866230058418406,-1.8155682495674443,-0.18769928420978904,1,2.742213888589727,-2.427966765815541,0.4493315699162296,2017-2021
Cote d'Ivoire,0.18877128823064063,-0.08091347569168285,-0.1887712505596818,-0.8912315450932894,-0.2713262521099322,-0.6802630627138591,-0.6583783885352142,-0.6470144665829866,-0.25277950764219115,-0.30451794549215205,-0.19644226858300995,-0.30274211011935825,-0.2744331988857283,-0.1737471967578696,0,-0.5669580931673739,-0.680980835811311,-0.16067090043356325,2017-2021
Croatia,-0.9720201271557691,1.118082496137298,0.9720201537427018,-0.8856847362536241,-0.03839187508783205,0.11437422406288611,-0.1260769892169511,-0.41653764567413515,0.24631829856525292,0.168221086075465,-0.1910844322546694,0.6387621698578334,-1.0172157588736197,-0.17856563012194654,1,1.5476056926932662,-1.147349021946259,0.0064772272412413345,2017-2021
Cuba,0.8886684804464678,-0.8038460396629992,-0.8886684360924143,1.2429018849301812,0.0730702432484594,-0.41520574842464847,-0.40353619628666104,-0.23273879721495533,-0.26223261189894614,-0.31347180442734573,-0.17742090723679232,-0.021621147758988633,0.6551055468185641,-0.14507786290780383,0,-1.9785041548304612,0.48401774019879223,-0.6769938981681932,2017-2021
Cyprus,0.6834353345671907,-0.5918581562816178,-0.6834352921728428,1.3604017007812408,1.8215875365224712,0.034023832210085744,0.0424965646109582,0.3574975798644733,-0.16857405275021675,-0.22475962016343431,-0.20822116946049016,-0.021621147758988633,0.4444968742420617,-0.17866213665570485,0,-1.5303249777861512,0.4060805493244527,-0.3495267376389126,2017-2021
Czechia,-0.3949966269720679,-0.5692759537333132,0.3949966590688135,-0.8375073205206552,0.7527269947573497,0.5596134306238254,0.7851650493313065,0.5326573735856858,-0.04734580160127992,0.5481397184310499,-0.042732824034936265,-0.4079199525966025,0.0920363252452405,-0.042581030732610915,0,0.6107976331380179,0.7054021193093611,-0.31669337631572725,2017-2021
Democratic Republic of Congo,-1.9656455462126612,2.144410619488825,1.9656455633117822,-0.8961631716510119,-0.2861825715175491,-0.7246547275437111,-0.7128417419650612,-0.7354650381335516,-0.2508295647786624,-0.3026709846571176,-0.19595443445817273,0.1651567381782359,-1.825533704871265,-0.18787161730578608,1,2.1086656160056187,-2.901137397353515,0.667153946662195,2017-2021
Denmark,-1.2463686057077044,1.4014604711128278,1.2463686296749712,-0.8246342499596722,1.0237952397776109,0.4323117809908775,0.25904077769687717,-0.3542152292291821,0.6927591210819724,0.5910840990238407,-0.15535162499095065,0.3263164824364746,-0.9694494095778017,-0.16376566383772168,1,2.3169329442829145,-1.1358985704016042,0.19058609918289293,2017-2021
Djibouti,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.6424412363373919,-0.7197004280021484,-0.7099737529488668,-0.28052105020964396,-0.33079437829634384,-0.2185282289185897,1.913543671485661,0.744206731144428,-0.18867813619505217,0,-2.453869791492407,0.24322113108545085,-0.7357668388009566,2017-2021
Dominica,0.38646023890281583,-0.285108865482822,-0.38646019934418835,1.1074295949744315,-0.32272752834912005,-0.3758171744911619,-0.3644279203922962,-0.27422977533876397,-0.1778149286617366,-0.23351245913590754,-0.21842816038016152,-0.021621147758988633,0.20910539029087105,-0.1886367762520129,0,-1.1797894751182705,0.07153163504292664,-0.667933668929607,2017-2021
Dominican Republic,0.5642621180322193,-0.4687626503351267,-0.5642620767758184,0.1127001816774154,0.3740100182006133,-0.40912096391748787,-0.3974947124881961,-0.2811054762474653,-0.21490093770220242,-0.2686398505618894,-0.17826732029099712,-0.021621147758988633,0.33091814127285835,-0.1512818543636969,0,-1.2635334428620077,0.01418525645158028,-0.34507947499625985,2017-2021
Ecuador,-1.2806159095829819,1.436834939641949,1.280615933223232,-0.4239370500691633,-0.27037290540997816,-0.4203411371829716,-0.4011947741422941,-0.6142636917149955,0.052603850568615794,-0.015262750975349664,-0.15509728412244578,-0.07301683288740732,-1.2199853168120192,-0.17038325472400756,1,1.5227992940945265,-1.7665826774770086,0.19789665688838598,2017-2021
Egypt,0.713797139170456,-0.623219244013866,-0.713797096486193,-0.7245730723488071,0.1534691482779155,-0.38904726640122217,-0.3759330640087274,-0.2243411918435454,-0.2334465883389541,-0.2862060526424598,0.19882011916331555,-0.0320232518647315,0.40940215859067275,0.21182397890204313,0,-1.2316394726991329,0.425460185047114,0.07888368097435128,2017-2021
El Salvador,-1.328005869982024,1.4857846224793878,1.3280058931697627,-0.3530029740554044,3.5477806279058925,-0.5290497018535384,-0.5561807946025276,-0.6750928034856303,-0.09784463226017658,-0.1577656215324268,-0.2063073586630518,0.38884751981469245,-1.1633025500113807,-0.18499020794071575,1,1.1407044782828775,-2.9146218540555884,1.4039239149362372,2017-2021
Equatorial Guinea,0.030462559058828075,0.08260559075418931,-0.03046252289950869,-0.8796905221180003,-0.32272752834912005,-0.5786155429431253,-0.5657831295892392,-0.5555187070815685,-0.20797139556765148,-0.26207627725591287,-0.21583054790346412,-0.021621147758988633,0.4539099493653465,-0.1860655664597372,0,-0.5761556582648555,-0.5063340396180656,-0.2544006791809469,2017-2021
Eritrea,0.9333785803645058,-0.8500276610906129,-0.9333785355835301,1.5733106959954164,0.7824396335725836,-0.7302741002482196,-0.7163624501517079,-0.7055550556637454,-0.2798213974012238,-0.3301316761426329,-0.21796951291236583,-0.021621147758988633,0.6447112700588009,-0.18809909699250216,0,-2.2814335311193084,-0.06979243208508706,-0.41342079065897797,2017-2021
Estonia,0.13839110488954315,-0.02887515417646619,-0.1383910676996486,0.8825525080933699,0.4891266322200618,0.6983970213889265,0.5945393663229039,0.8317977296400402,0.15674779342935855,0.08338105406505499,-0.19936927333203336,0.16974295483081164,0.10132341892384175,-0.17210658568397788,0,-0.1428733920728105,0.9083133510034962,-0.8032564366090278,2017-2021
Eswatini,-1.7800726685392338,1.952730073042774,1.7800726874103308,-0.8980392234033829,-0.32272752834912005,-0.5109711340527395,-0.654590414466459,-0.7273240514084953,-0.18225207404641544,-0.2377152662530479,-0.21767347681951588,1.4743462505411276,-1.2483658675204614,-0.18859541630897358,1,1.782814339725618,-2.524765026538965,0.5174290212690678,2017-2021
Ethiopia,-1.9666960037731438,2.1454956502418967,1.9666960208622346,-0.8970579822429287,-0.25877385389387086,-0.7274105890725779,-0.7112428515232588,-0.7354768497861992,-0.2487550094279638,-0.3007059924747736,-0.18781969618845099,-0.2553223605795182,-1.8383676607617285,-0.18766481759058964,1,2.139321146421977,-2.8922624370306895,0.6678615486675309,2017-2021
Falkland Islands,-0.4757207093898316,0.605448619943149,0.47572074071576875,0.3729985492055424,-0.32272752834912005,0.27919252077548035,0.2859205770990984,0.0718231673622671,0.3792814884489453,0.2941621117381429,-0.2186783317262319,-0.021621147758988633,0.08365209858687192,-0.18885736261488908,1,0.6860205355339166,0.11709111959749334,-0.690211128133252,2017-2021
Faroe Islands,-0.2768440254532471,0.40002640560734354,0.27684405867819417,0.5424075476899504,-0.32272752834912005,0.6463110627076238,0.6504266200968412,0.5142281975740746,0.48846878238794905,0.39758291414247027,-0.21793198721045526,-0.021621147758988633,-0.4284035211965767,-0.18840240324145693,0,0.8673750943891525,0.6198165626821797,-0.9128537088523171,2017-2021
Fiji,-0.6802913507849407,0.8167521941563999,0.6802913801574981,0.19873927058085877,0.06027950835740953,-0.5343830788333527,-0.5218654337413596,-0.5895314700963937,-0.12345418894804232,-0.18202266469495607,-0.2165560448070682,-0.021621147758988633,-0.7222713923884211,-0.18781647071506702,1,0.3794064011333561,-1.3722220302315349,0.029521856750908904,2017-2021
Finland,-1.4341199891173602,0.5664676571495565,1.4341200112918489,-0.7385748244518671,-0.23096790847854515,2.3018760747450813,1.6531934122535084,-0.06128150691655252,1.22428479121373,2.0697621596048217,-0.07374156238035941,0.4594260694323357,-1.276677774493018,-0.14986182965268138,1,4.021510066956502,0.9296527836469599,-0.9346749160286173,2017-2021
France,-1.682081689971038,-0.3055703261046682,1.68208170977782,-0.8490483434959444,0.5553047823085371,0.7490782610905351,0.9002447146007141,-0.48791018635224254,0.15043317937247006,1.4789533497580105,0.9384975685671625,-0.2476346409076732,-1.6794113805055164,-0.06762447624289915,1,2.8422555893823698,-0.19272892958535515,0.6070533002140078,2017-2021
French Guiana,-0.7839404757584627,0.9238126717577803,0.7839405041413079,0.11044790274435239,1.8896723800108544,-0.09779849115881364,-0.08838768116175391,-0.33005734172586565,0.2243149576730213,0.14737980419589222,-0.21670197809227593,-0.021621147758988633,-0.8427241898265159,-0.18798880381106406,1,0.9566608239112377,-1.390626360231583,0.37936147413117327,2017-2021
French Polynesia,0.076414108821073,0.03514166025476352,-0.07641407222297697,0.8433231982795683,2.0874918202513144,-0.30877418205123525,-0.29786202111521154,-0.2613620290377068,-0.10236228819004622,-0.16204468720388482,-0.21727737218823778,-0.021621147758988633,-0.11452640478084519,-0.18781647071506702,0,-0.7150133874028339,-0.7707666936816353,0.16809946216423316,2017-2021
Gabon,-0.2634626285748275,0.38620459340060076,0.2634626619275492,-0.6841439028776625,-0.32272752834912005,-0.5096584732906816,-0.5407922519182635,-0.5594405954639594,-0.1724906482130685,-0.2284693690806257,-0.2139167371060257,0.39344284513986516,0.027546746741033377,-0.18503156788375502,0,-0.14754555026073085,-0.8132932976152567,-0.1556445238005822,2017-2021
Gambia,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.71745901549612,-0.703638560453617,-0.6845923101380416,-0.28052105020964396,-0.33079437829634384,-0.21782774914959263,-0.021621147758988633,0.7221753222186956,-0.18791987057266524,0,-2.350684168282881,0.302291535097858,-0.7908427190127653,2017-2021
Georgia,-1.3407844474649395,1.4989837749926065,1.3407844705306595,-0.8980392234033829,-0.32272752834912005,-0.08725975506098681,-0.1402771396960018,-0.5384807878620105,0.3276405644992622,0.2452484918552229,-0.19406147127290688,0.1927195814566754,-1.3290917084949536,-0.1827912376357937,1,2.085042980486016,-1.5350542524367414,0.07017008850230022,2017-2021
Germany,-0.4946528195139829,0.25717224304951863,0.49465285065914333,-0.8016030455199985,2.6811884776476833,0.561774410345328,0.6449157220586553,0.34583558145551196,0.40607268316890544,0.5211969631644211,1.0416807402538892,-0.15715364166564452,-0.26607239185489706,0.6767510986066677,1,1.1645230854833983,0.38359491823254716,1.497848765005374,2017-2021
Ghana,-0.1641167984939641,0.28358904291833786,0.16411683279530737,-0.516397421799827,-0.19489962499695118,-0.6508141777135407,-0.6312240003781918,-0.6348780234664095,-0.22762880715953945,-0.2806955250335974,-0.18231175705246822,-0.15780946609262653,-0.17185846056562246,-0.1623249591551865,0,-0.2950563308603779,-0.9013176777474865,-0.07580111685768887,2017-2021
Gibraltar,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,0.4654385843318444,-0.32272752834912005,0.5242379682649613,0.529222225522815,1.2636111250117423,-0.28052105020964396,-0.33079437829634384,-0.2182655490052158,-0.021621147758988633,0.5488474663881888,-0.18842997653681645,0,-1.4990522317018167,1.809316812887378,-1.2362131890663646,2017-2021
Greece,0.018603131941334828,0.0948553413584702,-0.018603095895257375,-0.6606246199333069,3.075079555845355,0.30592971996282536,0.1869019825889655,0.23585500526402087,0.11734016015879534,0.04605464998754495,-0.11151743563698621,0.2522265395326983,0.025543964799908968,-0.10261498805413591,0,0.011596976752914157,-0.3798526157470881,0.48579360994973353,2017-2021
Greenland,-1.2882018843521486,1.4446705878644157,1.2882019079199627,-0.31909677043328866,-0.32272752834912005,1.179770282122052,1.180089622532057,-0.050703002796903186,1.6342301296930841,1.4828333460137517,-0.2175400521016117,-0.021621147758988633,-1.2316232565513519,-0.1885540563659343,1,3.6037503210346324,0.16066336603245984,-0.8292178957580301,2017-2021
Grenada,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.3918616722179339,-0.380358241828779,-0.17373509541820698,-0.28052105020964396,-0.33079437829634384,-0.21824053187060874,-0.021621147758988633,0.6970468694444907,-0.18837482994609742,0,-2.2011181409206655,0.7175874566048428,-0.9443195222951812,2017-2021
Guadeloupe,0.29148932582100767,-0.1870122214892043,-0.29148928716922706,0.4817383727277811,2.0506290811864254,0.07496566405724364,0.08314704508286225,0.2453589487808785,-0.024425777343933044,-0.08822422515633774,-0.2151550852690741,-0.021621147758988633,0.3244801664201794,-0.18558992711478545,0,-0.7628271585218144,0.00018679297073692647,-0.09723954193872186,2017-2021
Guam,0.8959918408255136,-0.8114104301971977,-0.8959917964015318,1.5414635735649274,1.2800866109485847,1.2111664907646686,1.2112624086224064,2.2173650224901365,-0.17915670574537298,-0.23478337315558218,-0.2151008814774255,-0.021621147758988633,0.6138312797907701,-0.1851142877698336,0,-1.3165798609813948,2.282185215395368,-1.18034453226924,2017-2021
Guatemala,-1.0474859532622538,1.1960320918295617,1.0474859791285873,-0.7928583056444489,0.3391334180939619,-0.6132677617042395,-0.5917911277175806,-0.6650766419557357,-0.15202092785208254,-0.20908071287024282,-0.19165982635063125,-0.16394871142298617,-0.647870465995738,-0.17459507559017498,1,0.8869552490320549,-1.8375238165018744,0.38773949446766576,2017-2021
Guinea,-0.9155938443330307,1.0597990828444583,0.9155938714587599,-0.0016983020084783112,0.05011047689123327,-0.7152710564879211,-0.7014661714587096,-0.7171690879705847,-0.25109104029244095,-0.30291865090534575,-0.21381249904516308,-0.021621147758988633,-0.9323721013193721,-0.18696169855892175,1,0.5422324170944519,-1.8466956827879593,0.24396467363804186,2017-2021
Guinea-Bissau,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.7421342863941385,-0.7281382365190023,-0.723307429974413,-0.28052105020964396,-0.33079437829634384,-0.2185532460531967,-0.021621147758988633,0.588385450684766,-0.18871949613809147,0,-2.3179621837830995,0.23504420913239663,-0.7682340999554569,2017-2021
Guyana,0.9582493568107034,-0.8757169971590771,-0.9582493117922445,1.5855736684255475,0.09912838638053606,-0.47700134603074706,-0.46489204238348714,-0.3156621149027282,-0.27370151791925207,-0.3243350049017752,-0.2163684162975154,-0.021621147758988633,0.6636456351360606,-0.18638955268021165,0,-2.168285860043903,0.4484761568908482,-0.7483575751573706,2017-2021
Haiti,0.5842864652789178,-0.48944604906555583,-0.5842864238313108,1.2759437828669227,-0.32272752834912005,-0.7319122703078383,-0.7179889626210763,-0.711357754867974,-0.2771795930723579,-0.3276293930139827,-0.21653102767246116,-0.021621147758988633,0.3411266761590497,-0.18685140537748365,0,-1.7054910700772727,-0.17995527810717932,-0.575136006901801,2017-2021
Honduras,-0.7645428219427339,0.9037765925107178,0.764542850510801,0.12432255107015136,3.639778584451456,-0.5404329354820994,-0.533662771360931,-0.6065770638922913,-0.12475926341552053,-0.18325881446801845,-0.19658403234578317,0.04236272289844637,-0.7107481280666853,-0.17778668452803995,1,0.30354719670701275,-2.3053418356342292,1.1615318787636695,2017-2021
Hong Kong,1.0020522433810524,-0.9209615465726746,-1.0020521979443335,-0.8808547927177101,-0.283640313651005,0.4948852304109992,0.1914225474657491,0.7227640642620683,-0.27476256164111235,-0.32534001188694844,-0.14243027496641572,0.5470879345056013,1.108118670433646,-0.09377774689140826,0,-1.460902601028225,1.571049907559431,-0.8815628305589281,2017-2021
Hungary,-0.8146365168582452,-0.49811396519520806,0.8146365449479838,-0.8564101942748952,1.6615047364885243,0.1684096463865651,-0.07380909372811054,-0.3317324379272269,-0.15802168308855286,0.16651035095979894,-0.14772556845823867,0.6025916309752548,-0.8553505993625968,-0.15758924567718816,1,0.6428116989334577,-0.9684214654342294,0.38375955832688446,2017-2021
Iceland,-1.9678479259843549,2.146685485101799,1.967847943062446,-0.8980392234033829,-0.32272752834912005,9.522665942534626,9.46361534235832,-0.7354921989388783,12.89198457817832,12.146033763670816,-0.1785258306819365,-0.021621147758988633,-1.8222016571740558,-0.18703063179732057,1,18.227755057305018,9.397965110081643,-5.836417508546306,2017-2021
India,0.3960934122131501,-0.3763192631629109,-0.3960933725625385,-0.889991012227223,0.814138411346055,-0.5298781111694014,-0.5171515905563051,-0.461857757730356,-0.22915733146637862,-0.27509063732678746,3.10410165630294,-0.024148804404648568,0.9751517161569769,3.7682689743165696,0,-0.948358863320672,1.981763339521652,4.389106476793141,2017-2021
Indonesia,0.5040697061147961,-0.4065891551946268,-0.5040696654331535,-0.7888316579808239,-0.30660008000823114,-0.5438368348916933,-0.5322129184524793,-0.4690060260143665,-0.23532087187090972,-0.2879813499304057,0.384284646572589,-0.010909348784948692,0.8392492327045066,0.49609776073490214,0,-1.1756363259353442,0.416846775210614,0.3394851552509387,2017-2021
Iran,0.76645729289851,-0.7355630815890103,-0.766457249711412,-0.6507562826667712,-0.2741862922097943,-0.04656730965147639,-0.02504027928894857,0.2938731235774141,-0.22093256429805813,-0.2581235499261513,0.4563006380613813,-0.062172958160711264,0.6462513124627219,0.5247188413180888,0,-1.1867267464960325,1.2774689525392275,0.08279292645217351,2017-2021
Iraq,0.8999608992216551,-0.8155101202585197,-0.8999608547597739,0.039890053911285715,-0.2948421373754648,-0.3297398010285324,-0.34552060458100897,-0.14273394408274934,-0.26086525568896185,-0.31217666218773565,-0.04055216380168948,0.12462314512170718,0.7812024744931586,0.009229191247935881,0,-1.71732872178318,0.7253532626259684,-0.515082354732789,2017-2021
Ireland,-0.05291154129560751,0.16872374183179403,0.05291157665881426,-0.7149589426367932,-0.2746629655597713,0.47878050696774965,0.4738230620821323,0.4912086655893724,0.27920055949842504,0.19936674128766305,-0.15375886742096925,-0.0034083569013416415,-0.5383780542451193,-0.15177817368016833,0,0.6863895553711901,0.518325073120431,-0.645148314582147,2017-2021
Israel,0.8776625500968664,-0.792477876545589,-0.8776625058479052,-0.8799345613703412,1.4151440601087382,0.6858130184309511,0.8243838512782811,1.6150696675490583,-0.1865626958597719,-0.24179823186851568,-0.07113561085879298,-0.23682264653506654,0.6056513691933307,-0.03549469382521307,0,-0.9656549863518699,1.6601482305209652,-0.481248091569435,2017-2021
Italy,-0.16824700662949774,0.287855186561097,0.16824704089140297,-0.7783125493747125,3.031066716530811,0.2909175812021959,0.17369941225931845,0.1316184297592864,0.18547957160071626,0.11059542531456071,0.3777051401709381,0.2508693473157494,-0.4942441699376795,0.16329497906927978,0,0.4839828270824301,-0.44772089570761914,1.05681566384898,2017-2021
Jamaica,0.6217448269243067,-0.5281372593284985,-0.6217447851190219,0.4228028932874506,0.4644985091379161,-0.4566889620772234,-0.4447242059680813,-0.3361164197459372,-0.23093806987918075,-0.28383001617707443,-0.2097096889696089,-0.021621147758988633,0.3414060965427711,-0.18048886747327336,0,-1.4346951968344799,-0.02277430340426534,-0.38409203665099156,2017-2021
Japan,0.3265901264641772,-0.37225656278635266,-0.3265900874772303,-0.7781600248419994,2.4026523501444492,0.8117841230154758,0.8147221365207716,1.1487465803445451,0.0853010303519488,0.1073712619087942,1.9234555142257102,-0.021621147758988633,0.20315438217629594,1.687271013590206,0,0.05692409584303665,2.057611171430047,2.254520491182154,2017-2021
