country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Djibouti,2002,DJI,789140.0,1306309888.0,,,,,0.0,0.0,0.0,,650.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.2,253.44,0.2,,0.293,0.01,4474.387,2.703,,,253.44,0.2,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.13,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,253.44,0.2,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,253.44,3.531,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Germany,2002,DEU,81443424.0,2822441533440.0,57.137,2.055,69.401,5.652,65.199,5.31,0.91,0.141,569.566,0.222,2.213,12243.454,997.149,3678.627,299.6,0.285,1.934,8342.746,679.462,51.322,24.856,593.76,7290.46,583.76,16.112,-1.257,-51.076,49257.789,1.421,-1.512,-52.325,4597.425,374.43,41845.691,3408.056,64.141,84.952,-0.155,-1.354,873.128,691.277,56.3,10720.666,-0.261,-0.466,2183.943,177.868,9.644,21.764,332.49,2.155,1.02,69.176,283.878,23.12,849.38,3.961,1.724,1.259,1.249,603.666,2570.25,209.33,7412.095,35.859,15.048,10.0,1.684,-3.773,-21.218,461.706,2023.982,164.84,5669.042,28.238,11.509,-3.343,-53.183,1537.78,227.52,18.53,18881.572,6.166,2.538,536.464,43.691,3.174,38.332,20.43,5.31,0.0,23.077,3.831,65.199,0.0,250.85,0.91,0.0,0.509,7167.675,4011.723,21.493,22.466,141.96,546.269,44.49,1743.052,7.621,3.539,100.0,0.29,0.584,2.456,0.2,7.168,0.034,0.015,50.476,15.271,46.118,194.736,15.86,566.253,2.717,1.15
Gibraltar,2002,GIB,27918.0,,,,,,0.0,0.0,0.0,,692.308,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.13,4656.494,0.13,,,,,,,,4656.494,0.13,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.09,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,4656.494,0.13,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,4656.494,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Democratic Republic of Congo,2002,COD,51662080.0,23244765184.0,,,,,0.0,0.0,0.0,,24.752,,,,,0.0,0.0,69.509,0.018,0.867,0.045,0.0,,4.75,91.944,6.06,,2.783,0.584,417.325,0.928,,,0.194,0.01,,,0.165,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.15,,,,117.107,6.05,,99.835,,,,,117.107,6.05,,99.835,,-1.31,-27.579,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.194,0.01,,-5.559,-0.84,276.155,14.267,0.165,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,117.301,21.56,,,,117.107,6.05,,99.835,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Greece,2002,GRC,11096620.0,246267117568.0,,0.0,0.0,0.0,11.715,0.13,0.244,0.0,827.586,-3.789,-4.11,9405.173,104.366,3115.363,34.57,2.265,2.211,8994.614,99.81,64.786,27.729,56.26,5070.012,53.36,14.442,0.092,0.345,33917.586,1.528,-0.407,-1.496,4486.051,49.78,32973.594,365.895,93.291,97.217,7.549,1.46,20.805,636.23,7.06,1874.908,5.714,0.03,49.427,0.548,13.231,5.528,44.16,33.524,2.012,8.173,252.329,2.8,736.507,5.247,2.171,21.999,1.841,10.475,322.621,3.58,943.992,6.709,2.783,2.9,5.155,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482,1.154,240.725,734.458,8.15,21693.514,-31.81,-1.118,215.942,2.396,15.274,63.959,0.402,0.13,0.0,59.494,0.15,11.715,0.0,36.247,0.244,0.0,0.107,4808.671,376.371,21.999,1.841,10.475,322.621,3.58,943.992,6.709,2.783,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.889,-0.321,1.9,58.576,0.65,171.238,1.218,0.505
Jamaica,2002,JAM,2638248.0,18032750592.0,,,,,22.742,0.06,0.862,,645.115,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,6.96,2638.115,6.96,,-0.445,-0.195,16544.623,2.421,,,2581.259,6.81,,,97.845,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,4.49,,,,34.114,0.09,,1.293,,,,,56.856,0.15,,2.155,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,2581.259,6.81,,,0.0,0.0,0.0,97.845,,,0.06,0.0,,,22.742,0.0,,0.862,0.0,,2638.115,43.649,,,,56.856,0.15,,2.155,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Italy,2002,ITA,57107576.0,1929301852160.0,,,,,47.454,2.71,0.976,,523.079,3.22,4.982,2796.096,159.678,620.758,35.45,17.266,0.187,22.209,1.268,12.773,7.664,328.13,5745.823,277.53,13.943,-0.676,-14.185,36481.184,1.08,0.216,4.189,4013.828,229.22,34008.352,1942.135,82.593,93.222,-0.678,-4.617,676.029,1740.75,99.41,11837.81,-4.064,-5.943,2456.842,140.304,35.82,32.449,145.17,-15.578,-22.171,115.349,692.027,39.52,2019.862,14.24,5.537,-11.097,-18.374,141.217,845.947,48.31,2472.832,17.407,6.778,50.6,15.421,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,3.824,1106.428,1652.32,94.36,19374.447,35.023,16.686,1126.444,64.328,34.0,53.108,21.709,7.37,4.66,16.314,3.158,129.055,81.6,380.137,2.656,1.679,1.042,4859.775,2083.352,-11.097,-18.374,141.217,845.947,48.31,2472.832,17.407,6.778,10.526,0.005,0.061,0.35,0.02,1.073,0.007,0.003,19.084,0.634,4.098,24.515,1.4,71.76,0.504,0.197
Israel,2002,ISR,6356697.0,158018043904.0,,0.117,18.44,0.117,0.0,0.0,0.0,0.051,811.648,5.707,4.792,13963.303,88.76,5521.736,35.1,,0.0,0.0,0.0,77.143,38.295,44.11,6939.138,45.5,19.636,2.011,4.57,36462.727,1.467,1.945,4.418,7153.086,45.47,36429.594,231.572,99.934,99.909,-10.734,-0.01,0.085,4.719,0.03,13.36,-10.734,-0.01,13.36,0.085,0.066,0.037,36.93,110.0,0.032,0.061,3.146,0.02,9.643,0.044,0.026,646.1,0.152,0.211,4.719,0.03,33.134,0.066,0.091,-1.39,-3.151,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254,-0.363,142.726,1626.631,10.34,22452.932,25.0,0.013,9.971,0.063,22.725,61.578,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7157.805,231.783,646.1,0.152,0.211,4.719,0.03,33.134,0.066,0.091,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.003,0.032,1.573,0.01,5.051,0.022,0.014
Ireland,2002,IRL,3894256.0,169226190848.0,,0.0,0.0,0.0,20.543,0.08,0.323,0.0,615.726,-3.864,-1.231,7865.437,30.63,1751.297,6.82,,0.0,0.0,0.0,27.5,16.89,25.3,6496.748,24.8,13.88,-0.99,-1.814,46569.605,1.072,-1.568,-2.825,6013.986,23.42,45528.762,177.301,94.435,97.765,2.646,1.105,42.868,2781.019,10.83,11008.054,-1.136,-0.1,2226.907,8.672,43.669,23.638,15.27,53.02,0.911,2.662,233.678,0.91,683.565,3.669,1.468,34.467,1.011,4.053,354.368,1.38,1040.842,5.565,2.235,0.5,1.976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.534,-2.698,103.802,1481.669,5.77,26655.273,,0.0,0.0,0.0,23.266,57.237,0.259,0.08,0.0,-16.495,-0.051,20.543,0.0,66.409,0.323,0.0,0.143,6368.354,181.354,34.467,1.011,4.053,354.368,1.38,1040.842,5.565,2.235,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.168,0.151,1.133,100.147,0.39,290.867,1.573,0.625
Iraq,2002,IRQ,26255344.0,112141844480.0,,,,,0.0,0.0,0.0,,657.118,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,33.86,1289.642,33.86,10.267,-4.952,-17.849,13048.608,3.055,,,1269.837,33.34,,,98.464,,-14.493,-3.8,22.42,170.632,4.48,853.921,-14.493,-3.8,853.921,22.42,13.231,,22.25,23.211,2.437,13.31,19.805,0.52,506.944,1.536,,23.211,2.437,13.31,19.805,0.52,506.944,1.536,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-5.099,-16.487,306.866,1099.205,28.86,11687.742,-16.145,-232.584,46011.574,1208.05,85.233,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1289.642,342.596,23.211,2.437,13.31,19.805,0.52,506.944,1.536,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Iran,2002,IRN,67327120.0,698059653120.0,,,,,0.0,0.0,0.0,,651.812,-5.251,-0.78,209.151,14.082,7.723,0.52,-7.361,-0.656,122.631,8.256,0.376,0.866,138.41,2055.784,138.23,8.581,8.996,134.226,24156.205,2.33,8.309,122.961,1933.693,130.19,23807.547,1602.894,94.184,98.557,17.567,116.876,782.203,1456.174,98.04,11617.952,18.915,118.419,11057.526,744.471,70.925,48.095,90.1,94.372,11.276,23.386,118.971,8.01,347.344,5.795,1.438,93.525,11.266,23.474,119.417,8.04,348.658,5.816,1.443,0.18,0.13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858,6.865,806.609,469.796,31.63,11980.442,-5.628,-124.233,30941.443,2083.198,22.882,49.596,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,2053.11,1626.368,93.525,11.266,23.474,119.417,8.04,348.658,5.816,1.443,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.089,-0.011,0.088,0.446,0.03,1.314,0.022,0.005
Indonesia,2002,IDN,220115088.0,1244249980928.0,,0.0,0.0,0.0,21.352,4.7,4.158,0.0,643.489,3.151,6.124,910.686,200.456,195.034,42.93,11.658,73.936,3217.062,708.124,37.978,15.656,113.04,513.549,113.04,9.008,2.738,34.126,5816.885,1.029,3.255,38.898,418.145,92.04,5605.714,1233.902,81.423,96.37,8.698,29.689,371.034,132.93,29.26,1685.638,10.147,69.637,3434.124,755.902,25.885,28.978,72.74,-14.775,-5.247,28.993,45.113,9.93,131.716,8.785,2.264,-8.555,-4.772,46.482,95.405,21.0,211.17,18.577,3.63,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468,3.085,662.412,90.18,19.85,3009.39,-7.108,-56.361,3346.035,736.513,17.56,51.735,17.489,11.07,6.37,3.458,0.475,50.292,28.939,79.454,9.793,5.635,1.366,513.549,1280.384,-8.555,-4.772,46.482,95.405,21.0,211.17,18.577,3.63,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,2002,IND,1098313088.0,3024984473600.0,5.697,0.054,0.912,1.001,1.948,2.14,0.351,0.026,755.758,4.455,85.837,1832.619,2012.79,388.505,426.7,4.433,79.514,1705.59,1873.271,69.992,51.999,610.99,556.299,609.64,16.496,3.473,129.935,3524.322,1.28,4.051,140.25,471.186,517.51,3280.1,3602.576,84.888,93.07,4.431,11.267,265.544,57.251,62.88,241.775,4.431,11.267,241.775,265.544,10.314,6.86,460.74,-4.829,-11.517,200.071,62.405,68.54,182.162,11.243,5.169,-3.007,-10.315,268.232,83.883,92.13,244.222,15.112,6.93,1.35,0.221,2.457,0.956,54.205,17.618,19.35,49.353,3.174,1.4,3.368,43.146,1324.242,25.43,27.93,1205.706,3.116,12.386,373.176,409.864,4.581,34.211,6.831,2.14,,3.419,0.226,1.948,,6.22,0.351,,0.176,555.069,3870.808,-4.345,-11.271,214.028,66.265,72.78,194.869,11.938,5.529,18.182,0.006,0.038,0.009,0.01,0.035,0.002,0.001,0.0,-0.04,6.086,1.903,2.09,5.541,0.343,0.157
Iceland,2002,ISL,287799.0,9623437312.0,,,,,0.0,0.0,0.0,,26.347,-0.389,-0.005,4129.039,1.188,0.0,0.0,,0.0,0.0,0.0,0.0,,8.35,29013.305,8.35,44.183,3.903,1.312,121304.664,3.628,,,34.746,0.01,,,0.12,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.22,6.057,1.037,20.346,24009.811,6.91,70696.094,82.754,,4.707,0.954,24.353,28978.559,8.34,84617.148,99.88,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,4.024,0.362,9.37,34.746,0.01,32558.469,,0.0,0.0,0.0,0.12,,4.006,1.43,1.43,-1.409,-0.084,4968.746,4968.746,13921.056,17.126,17.126,,29013.305,34.911,4.707,0.954,24.353,28978.559,8.34,84617.148,99.88,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Hungary,2002,HUN,10148404.0,151456661504.0,,0.0,0.0,0.0,3.942,0.04,0.111,0.0,432.365,-3.515,-1.503,4064.371,41.247,884.868,8.98,-2.036,-0.715,3391.738,34.421,24.841,14.683,40.41,3981.907,36.15,14.159,-2.34,-6.732,27680.426,1.855,-2.397,-5.921,2164.872,21.97,23760.182,241.128,60.775,85.837,0.933,1.162,125.727,1058.294,10.74,12388.812,-4.873,-1.561,3002.416,30.47,29.71,44.757,15.63,4.301,0.02,0.566,18.722,0.19,55.797,0.526,0.202,-1.342,-0.811,39.784,1397.264,14.18,3920.245,39.225,14.163,4.26,10.542,-1.225,-0.741,39.081,1374.6,13.95,3850.948,38.589,13.912,-6.999,-5.58,74.154,221.71,2.25,7307.001,-20.845,-5.117,1914.582,19.43,6.224,26.398,0.134,0.04,0.0,-40.0,-0.089,3.942,0.0,13.211,0.111,0.0,0.048,3562.137,280.912,-7.782,-0.07,0.703,22.664,0.23,69.296,0.636,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.003,0.0,0.0,0.288,0.0,0.001
Hong Kong,2002,HKG,6848847.0,222182539264.0,,,,,0.0,0.0,0.0,,807.187,-22.211,-17.7,9050.955,61.989,3193.238,21.87,,0.0,0.0,0.0,63.891,,42.24,6167.461,34.23,14.061,-2.401,-5.988,35543.574,1.096,-2.401,-5.988,4997.921,34.23,35543.578,243.433,100.0,,-4.998,-1.419,26.978,1779.861,12.19,3938.989,,0.0,0.0,0.0,35.612,,27.63,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,8.01,18.963,,0.0,0.0,0.0,0.0,0.0,0.0,,9.291,13.131,154.466,24.822,0.17,22553.631,,0.0,0.0,0.0,0.497,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,4997.921,243.433,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Honduras,2002,HND,7019912.0,22983632896.0,,,,,12.821,0.09,2.169,,404.819,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,4.56,649.581,4.15,,1.012,0.269,3824.135,1.168,,,350.432,2.46,,,59.277,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.68,,,,227.923,1.6,,38.554,,,,,240.744,1.69,,40.723,,0.41,8.991,,,,0.0,0.0,,0.0,,,,,350.432,2.46,,,0.0,0.0,0.0,59.277,,,0.09,0.0,,,12.821,0.0,,2.169,0.0,,591.176,26.845,,,,240.744,1.69,,40.723,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Haiti,2002,HTI,8661546.0,12820096000.0,,,,,0.0,0.0,0.0,,363.636,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.55,63.499,0.55,,9.532,0.725,961.624,0.65,,,33.481,0.29,,,52.727,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.2,,,,30.018,0.26,,47.273,,,,,30.018,0.26,,47.273,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,33.481,0.29,,,0.0,0.0,0.0,52.727,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,63.499,8.329,,,,30.018,0.26,,47.273,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Guyana,2002,GUY,760326.0,,,,,,13.152,0.01,1.087,,652.174,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.92,1210.007,0.92,,1.152,0.078,9012.365,,,,1196.855,0.91,,,98.913,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.6,,,,0.0,0.0,,0.0,,,,,13.152,0.01,,1.087,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,1196.855,0.91,,,0.0,0.0,0.0,98.913,,,0.01,0.0,,,13.152,0.0,,1.087,0.0,,1210.007,6.852,,,,13.152,0.01,,1.087,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Guinea-Bissau,2002,GNB,1285682.0,1507700352.0,,,,,0.0,0.0,0.0,,500.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.02,15.556,0.02,,2.16,0.022,806.625,0.688,,,15.556,0.02,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.01,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,15.556,0.02,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,15.556,1.037,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Guinea,2002,GIN,8577787.0,9080052736.0,,,,,0.0,0.0,0.0,,287.129,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.01,117.746,1.01,,4.186,0.357,1035.372,0.978,,,48.964,0.42,,,41.584,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.29,,,,68.782,0.59,,58.416,,,,,68.782,0.59,,58.416,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,48.964,0.42,,,0.0,0.0,0.0,41.584,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,117.746,8.881,,,,68.782,0.59,,58.416,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Guatemala,2002,GTM,12289867.0,73303957504.0,,,,,41.498,0.51,7.658,,454.955,,,,,82.995,1.02,,0.0,0.0,0.0,15.315,,6.28,510.99,6.66,,1.074,0.533,4082.936,0.685,,,327.099,4.02,,,60.36,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,3.03,,,,157.04,1.93,,28.979,,,,,214.811,2.64,,39.64,,-0.38,-6.051,,,,0.0,0.0,,0.0,,,,,244.104,3.0,,-14.637,-1.965,932.27,11.457,45.045,,,0.71,0.2,,,57.771,16.274,,10.661,3.003,,541.91,50.179,,,,214.811,2.64,,39.64,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Guam,2002,GUM,162581.0,,,,,,0.0,0.0,0.0,,656.977,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.72,10579.342,1.72,,-30.491,-5.903,82767.82,,,,10579.342,1.72,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.13,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,10579.342,1.72,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,10579.342,13.456,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Guadeloupe,2002,GLP,417628.0,,,,,,167.613,0.07,5.263,,654.135,,,,,718.343,0.3,,0.0,0.0,0.0,22.556,,1.33,3184.652,1.33,,2.833,0.258,22400.535,,,,2849.426,1.19,,,89.474,,,,,,,,,0.0,0.0,0.0,,,0.87,,,,47.89,0.02,,1.504,,,,,335.227,0.14,,10.526,,0.0,0.0,,,,,,,,,,,,2131.083,0.89,,,0.0,0.0,0.0,66.917,,,0.09,0.02,,,215.503,47.89,,6.767,1.504,,3184.652,9.355,,,,335.227,0.14,,10.526,,,,,0.0,0.0,,0.0,,,,,71.834,0.03,,2.256,
Grenada,2002,GRD,108246.0,,,,,,0.0,0.0,0.0,,666.667,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.15,1385.733,0.15,,2.755,0.025,8525.037,,,,1385.733,0.15,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.1,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,1385.733,0.15,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1385.733,0.923,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Greenland,2002,GRL,56591.0,,,,,,0.0,0.0,0.0,,290.323,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.31,5477.903,0.31,,-3.192,-0.089,47520.086,,,,2297.185,0.13,,,41.935,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.09,,,,3180.718,0.18,,58.065,,,,,3180.718,0.18,,58.065,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,2297.185,0.13,,,0.0,0.0,0.0,41.935,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,5477.903,2.689,,,,3180.718,0.18,,58.065,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Denmark,2002,DNK,5378700.0,213517287424.0,,,,,349.527,1.88,4.808,,618.67,0.119,0.058,9086.566,48.874,3394.873,18.26,,0.0,0.0,0.0,46.701,20.643,37.03,6884.563,39.1,17.517,-0.194,-0.461,44017.227,1.109,-1.471,-3.231,6007.028,32.31,40237.488,216.425,82.634,91.413,0.944,0.503,53.818,1782.959,9.59,10005.755,0.214,0.187,16280.99,87.571,24.527,22.731,24.19,15.217,0.012,0.093,5.578,0.03,17.257,0.077,0.039,16.126,2.77,20.33,1262.387,6.79,3779.738,17.366,8.587,-2.07,-5.59,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.227,-3.792,113.734,829.197,4.46,21145.166,6.609,13.035,39091.953,210.264,11.407,48.038,5.999,1.88,0.0,24.317,1.173,349.527,0.0,1115.24,4.808,0.0,2.534,7269.414,236.755,16.126,2.77,20.33,1262.387,6.79,3779.738,17.366,8.587,6.713,0.0,0.004,0.0,0.0,0.695,0.0,0.002,13.259,1.585,14.235,907.282,4.88,2646.546,12.481,6.013
Czechia,2002,CZE,10238170.0,187044888576.0,39.412,0.207,71.508,0.732,48.837,0.5,0.658,0.15,699.342,-1.858,-4.5,23210.27,237.631,4874.895,49.91,-4.309,-12.702,27552.191,282.084,65.671,48.819,64.61,6310.698,76.0,16.998,0.306,1.485,47543.316,2.602,-2.482,-10.81,5300.752,54.27,41477.52,424.654,71.408,87.242,-3.363,-3.141,90.272,157.255,1.61,8817.249,-5.883,-0.093,144.898,1.483,2.118,18.546,53.15,21.324,1.24,7.274,243.208,2.49,710.453,3.276,1.494,25.861,12.295,62.103,2122.449,21.73,6065.794,28.592,12.758,-11.39,-17.629,27.045,10.904,52.484,1830.405,18.74,5126.293,24.658,10.782,-3.172,-3.169,96.751,268.603,2.75,9450.003,45.597,1.113,347.18,3.554,3.618,19.877,1.608,0.5,0.0,-3.594,-0.06,48.837,0.0,157.084,0.658,0.0,0.33,7423.202,486.757,20.232,1.391,9.619,292.044,2.99,939.501,3.934,1.976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.004,0.005,0.0,0.0,0.456,0.0,0.001
United Kingdom,2002,GBR,59355688.0,1983994265600.0,,0.018,0.305,0.018,85.586,5.08,1.312,0.001,520.891,-8.228,-37.237,6996.945,415.308,2093.818,124.28,-5.815,-13.505,3685.108,218.732,32.094,15.786,395.65,6665.747,387.24,15.806,-2.265,-60.966,44323.301,1.326,-2.397,-57.733,4856.653,288.27,39606.871,2350.893,74.442,89.359,-1.308,-13.19,995.341,2565.55,152.28,16769.1,-2.1,-23.272,18277.348,1084.865,39.324,37.834,201.71,18.074,2.062,13.974,80.7,4.79,235.426,1.237,0.531,-0.647,-3.233,279.947,1667.406,98.97,4716.43,25.558,10.641,8.41,2.126,-2.491,-7.925,246.055,1480.06,87.85,4145.427,22.686,9.353,-0.771,-7.306,940.243,197.285,11.71,15840.828,-0.629,-8.538,22717.818,1348.432,3.024,35.739,16.217,5.08,0.0,12.243,1.769,85.586,0.0,273.213,1.312,0.0,0.616,6524.059,2630.84,16.758,4.692,33.892,187.345,11.12,571.003,2.872,1.288,50.0,0.003,0.009,0.0,0.0,0.148,0.0,0.0,30.466,0.84,3.675,21.059,1.25,61.912,0.323,0.14
